row_from_station,fsq_id,category_id,name,latitude,longitude,rating,total_ratings,total_photos,total_tips
40,535e4530498e1cf1027f9f7c,13073,Granger & Co,51.523534,-0.104443,9.0,635,266,136
40,4ace3d36f964a5204ccf20e3,13018,The Dovetail,51.523128,-0.103866,8.2,225,162,54
40,4ac518bdf964a520afa220e3,13003,The Peasant,51.525725,-0.103843,7.7,136,62,25
40,4da6e60f5da37feee891de15,13054,Buddha Bowl,51.526209,-0.093289,8.2,17,7,3
40,56505bc7498efc7324a191ca,13006,BrewDog Clerkenwell,51.522422,-0.103929,8.7,229,356,24
40,4c36021404cbb71378f5ed0d,10037,LSO St Luke's,51.525092,-0.094061,8.4,96,146,9
40,4ce67d47baa6a1cd94a5216c,13379,Chao,51.524408,-0.093653,8.5,60,11,15
40,4b715263f964a5200d412de3,12080,Finsbury Library,51.526452,-0.104499,7.8,8,3,0
41,547775a2498e5c0b57395932,12080,Wellcome Collection Reading Room,51.525983,-0.133456,8.6,33,46,7
41,4c19f69ed4d9c9289fb3f129,10031,Grant Museum of Zoology,51.523779,-0.134338,8.2,105,182,23
41,5767dc73498ef5de344067a2,13031,Honest Burgers Warren St,51.523481,-0.137267,8.1,117,53,20
41,4cd450ca67adf04da9952691,13006,Euston Tap,51.526943,-0.132598,8.5,972,1239,204
41,5c2b60e112c8f0002ca60b8f,13002,Miel Bakery,51.52431,-0.139237,9.1,63,104,14
41,589f6f81d4ab736cbd2dfcd2,13006,Euston Tap East Lodge,51.527127,-0.132119,8.1,27,68,4
41,59105400772fbc7bd0b0e2b1,17073,Mestizo Mexican Market,51.527515,-0.138937,9.5,394,5,2
41,5285f016498e5dfd7bf1e555,13064,Franco Manca,51.522331,-0.136409,8.0,645,187,116
41,4adf3addf964a520867821e3,17018,Waterstone's,51.522416,-0.132236,8.8,303,173,43
41,56092269498ec78f8f177d82,13035,Lever & Bloom Coffee,51.523379,-0.131283,8.5,35,37,9
41,4ada5af6f964a520c22121e3,16032,Gordon Square,51.524099,-0.129746,8.1,73,200,12
41,577fb907498e1086c3106410,17068,Honey & Spice,51.524099,-0.140281,8.5,31,18,5
41,613b90fa5ba53577d473c27f,13001,B Bagel Bakery Bar,51.521972,-0.135986,8.4,8,,1
41,635131faa7ed795af6f0f3a7,13035,Qima Cafe Limited,51.524019,-0.139689,8.4,9,30,
41,4ac518d1f964a520dea620e3,16041,Fitzroy Square,51.522564,-0.139565,8.1,78,141,14
41,4ac518d1f964a520d0a620e3,16032,Tavistock Square,51.525054,-0.128983,8.1,91,251,13
41,5324a7a7498e492fd87b02ff,13072,Roti King,51.529023,-0.132066,8.5,381,221,87
41,5599145b498ebf449d1e7335,13034,The Ambrose Café,51.521357,-0.13407,8.0,35,12,6
41,4adb1f47f964a520752421e3,17082,Heal & Son,51.521246,-0.134138,8.3,144,116,29
41,51407bb4d63e3d7d9e7bfde0,13003,The George Birkbeck Bar,51.522272,-0.130675,7.9,22,6,
42,4bfbd10465fbc9b646d9916c,16032,South Park,51.469143,-0.194327,8.0,64,37,11
42,4ac518f9f964a5200eb020e3,18065,Christmas at the Hurlingham Club,51.466204,-0.200409,9.0,98,153,14
42,4ac518ebf964a5201aac20e3,16032,Hurlingham Park,51.468543,-0.202469,8.4,74,55,7
42,55ab9793498e7472d5b1fd15,17061,Bayley & Sage,51.473308,-0.197843,8.6,16,7,1
42,536f6422498e8a0880d89f69,13034,St Clements,51.473103,-0.197602,7.9,50,12,13
42,4be591b8bcef2d7fbbf103e5,13018,Duke on the Green,51.472582,-0.199473,7.8,112,55,19
42,5d45c68c0d55bc0008dfd2ac,13002,Bridge Baker,51.472671,-0.191823,8.3,10,7,3
42,51b095bc498eb5f915b923cd,13034,Hally's,51.472656,-0.201351,8.5,128,43,28
42,4bf93a0e5ec320a1c5d989d3,13065,Parsons Green Station,51.475385,-0.200887,8.7,153,121,8
42,4f08a8afe4b0e624d75c2718,13352,Thaiphoon,51.47208,-0.191723,7.5,17,4,11
42,5729e860498ef6605afc7dcf,12075,Wandsworth Bridge Road Post Office,51.468223,-0.190857,6.8,4,0,
42,4b9a9e9cf964a520f3c635e3,13236,Il Pagliaccio,51.470526,-0.191384,6.9,25,11,11
42,4c83948a47cc224b5133909f,13034,Bon Bon,51.472261,-0.191339,7.5,20,20,9
42,54be60a2498e84e3e19fc67c,13059,Little H,51.472326,-0.201459,7.6,15,7,3
42,503696ffe4b0a45ed34ab2f1,13003,Boma Green,51.472309,-0.201836,7.4,30,13,9
42,4b13ef42f964a520a19a23e3,13006,The White Horse,51.474384,-0.200304,8.9,427,552,79
42,591855cc81348848d873ec54,13236,Meridionale,51.47195,-0.2037,7.9,9,6,3
42,4aff2919f964a520263522e3,13018,The Sands End,51.471154,-0.187251,8.6,105,63,27
42,4f1576ece4b067f67393a6a3,17035,Clarins C.E. Harrod Chemists London,51.473043,-0.19773,,,,
42,55e9dd7c498ebb2cd237949d,17029,Sainsbury's Local,51.472401,-0.191803,6.8,5,0,
43,4bb0b068f964a5201d553ce3,16026,Belgrave Square,51.499298,-0.153608,8.8,81,128,7
43,4b12c38ef964a520a28d23e3,13003,The Thomas Cubitt,51.49375,-0.150751,8.3,433,178,86
43,4ac518baf964a520d6a120e3,13003,Grenadier Belgrave,51.501245,-0.154807,8.4,284,195,68
43,4eb5759b7ee5024d7f067596,13003,Cigar Lounge,51.502283,-0.152253,9.0,50,78,2
43,4cdbad015aeda1cd2f5bbe11,13016,Garden Room,51.502279,-0.152348,8.7,22,17,4
43,50f68e92e4b0507e7689e659,13002,L'ETO Caffè,51.498759,-0.157048,9.0,1298,1486,314
43,4afb17c2f964a5201b1b22e3,13003,The Alfred Tennyson,51.499655,-0.156413,8.1,163,91,28
43,4e342e5552b11c74622aa50b,13000,Mosimann's Club & Dining rooms,51.499013,-0.156254,7.9,14,28,1
43,4b2cfdbcf964a520efcb24e3,17069,Waitrose,51.499038,-0.156879,8.1,142,40,14
43,5f69d987d0b63447fc414fd9,13035,Café Kitsuné,51.499072,-0.157317,8.7,178,882,27
43,510555ade4b0d770cf17435c,16045,Cigar Terrace,51.502324,-0.153693,9.2,184,443,28
43,5f6b9e8ab8d8ce7657295802,13065,The Pantechnicon,51.499247,-0.157027,8.5,39,74,7
43,527a8644498ec716be9d5129,13009,The Hari Bar & Garden Terrace,51.497391,-0.156231,8.8,370,966,36
43,4ac518dff964a52004aa20e3,13199,Amaya,51.499127,-0.157283,8.8,837,939,215
43,5752d8db498ebf85ed5580b7,13032,The Fine Cheese Co,51.499359,-0.156959,8.7,23,70,9
43,50b788d7e4b0c9f8dc77784d,13009,The Library Bar,51.502428,-0.152623,9.4,67,70,13
43,4bb375f8715eef3b885786bb,13065,Petrus,51.499689,-0.156851,8.2,175,169,63
43,5c58581d8496ca002cb1c42d,13034,EL&N London,51.498613,-0.15787,8.9,130,651,21
43,58b33dc89dc8d02dc65907bc,13236,Il Pampero,51.497391,-0.156231,8.2,17,8,7
43,5d4c54f94b71cc00081842ca,13013,The Berkeley Bar & Terrace,51.501818,-0.155809,8.7,14,63,1
44,4eea45ad99111dae87cfdbd1,13031,Burger & Lobster,51.506921,-0.145591,9.0,1559,1584,372
44,5f36748d579aa609b0b02ed8,13034,Queens of Mayfair,51.50727,-0.147393,8.7,31,155,6
44,53b1a45a498eaa800d47e8da,13152,May Fair Kitchen,51.508022,-0.144006,8.7,70,79,13
44,51032356e4b0db110c55cdef,13003,Loulou's,51.50629,-0.147531,9.1,126,70,11
44,619c2245536fc80585ec213d,13027,Il Borro Tuscan Bistro - London,51.508254,-0.143682,9.2,37,173,4
44,5de8d5eb3898ea0008857ee3,13148,Le Deli Robuchon,51.506465,-0.143762,8.7,54,102,10
44,4bb4fb5729269c7479eaca92,17069,M&S Simply Food,51.506936,-0.142926,9.0,99,15,12
44,4e805fb2dab41c952c505ffc,13016,Novikov,51.507638,-0.142957,9.2,3506,10359,637
44,5639098fcd10e01cdc3be4ef,13102,Park Chinois,51.508635,-0.143634,8.7,666,2116,125
44,57d175be498e36ffd2a4fcb7,13000,Joe & the Juice,51.507916,-0.142788,8.7,117,452,19
44,4ac518c4f964a5205ba420e3,10032,Annabel's,51.509132,-0.146903,9.1,244,364,25
44,4ad900bcf964a520031721e3,12097,The Arts Club,51.508212,-0.142242,9.3,481,468,56
44,5dc08c8e0307880007740c73,13309,Lusin,51.509076,-0.143457,8.7,26,166,4
44,4ac518bff964a52047a320e3,13199,Benares,51.509879,-0.144801,8.7,281,155,86
44,4bfa6d138f32ef3bc5e004aa,16041,Berkeley Square,51.509668,-0.145845,8.8,338,649,40
44,5da49c7799426300083cc732,13343,Amazonico,51.509558,-0.144721,8.8,333,2869,45
44,541024b6498e0fbb9666340a,17043,Victoria Beckham,51.508627,-0.142631,8.6,19,28,2
44,519133a7498e6e48d1dafb24,10000,Mr Fogg's Residence,51.509854,-0.144175,9.1,627,394,108
44,60b4015060e5356a111cf8d0,13148,Bar des Prés,51.509513,-0.142184,8.9,54,166,12
44,522f04c211d26c0ec3b330fe,13199,Gymkhana,51.508461,-0.141541,9.1,576,304,124
45,579cb448498e4517b2771957,10047,Olympic Rings,51.548841,-0.01647,7.3,8,13,1
45,55255015498ec10480196cf8,16037,Gaskell's Fort,51.548823,-0.015656,,,,
45,545f9187498e57fef6edd2db,13034,Café 42 Degrees,51.550256,-0.015056,,,,
45,53bec7df498eae8fde90d5da,18033,Lee Valley Hockey and Tennis Centre,51.553018,-0.016118,8.7,52,34,2
45,5658afcd498e29e83ff6ba8d,13310,Darkhorse Restaurant,51.547634,-0.010635,8.5,38,6,6
45,54465743498ed34e017298d7,12000,Chobham Academy,51.549214,-0.006989,,,,
45,553e1d99498e839c580946b2,18000,Road Circle,51.549556,-0.019789,,,,
45,5336dc6e498e0f39233ba130,16032,Victory Park,51.547329,-0.00924,7.3,19,41,1
45,4c1a6221b9f876b0bf917846,16041,North Plaza,51.552852,-0.01741,6.5,10,15,1
45,5745deee498e1547b6dbd815,16009,River Lea,51.546481,-0.017269,,,,
45,635d3569d959964581230fbe,13034,Bridget's Café,51.54951,-0.010015,,,,
45,5a873eac234724768417bc18,13006,Beer Merchants Tap,51.544554,-0.024034,9.1,106,307,14
45,53e60b48498e01b8faf0aa88,16000,The Waterglades,51.545522,-0.014557,,,,
45,54fc3396498e07def4ab9495,12080,Little Free Library,51.547051,-0.0106,,,,
45,4ff037c2e4b05cede06dcba8,13003,Crate Brewery,51.542967,-0.022071,9.3,1170,815,219
45,4fbe78b4e4b0a3912ddfb4b9,10000,The White Building,51.542967,-0.022071,8.8,34,41,5
45,54416850498e5d4a85114ed3,13007,Grow,51.543711,-0.022349,8.0,72,33,13
45,5db6eac5e5f99900080387ab,13000,Silo,51.542967,-0.022071,8.6,19,27,5
45,55708461498e9d09a8d45f60,13003,Howling Hops Tank Bar,51.542787,-0.022455,9.3,320,331,50
45,4e9057f17ee60278a5cc8b8e,13002,Karaway,51.544113,-0.008638,7.6,34,12,12
46,4ad9e432f964a520a31b21e3,10000,The Coborn Arms,51.526772,-0.029936,7.6,87,15,15
46,4decbdf3e4cdc079f4bce7eb,12101,Tower Hamlets Community Church,51.526691,-0.028155,,,,
46,4ac518c3f964a52024a420e3,13003,The Morgan Arms,51.52791,-0.031074,7.7,251,86,52
46,4c7158b4f23c76b0b5a5ed85,,NoodleTown,51.5272,-0.026471,,,,
46,50e1e43de4b0748c839dbf21,13018,The Lord Tredegar,51.528342,-0.033466,9.0,124,26,19
46,5769a02538faed0583028f43,13018,Rusty Bike,51.525297,-0.032668,7.6,77,26,19
46,4c40b57ada3dc928c0c5c7b9,13099,Kam Hon,51.52714,-0.03017,,,,
46,556c1ac1498e977c1bcb8a22,12075,Post Office,51.526887,-0.025013,,,,
46,4fc8d577e4b0cd33d1f8c694,17035,Forward Pharmacy,51.525891,-0.030291,,,,
46,5270cb3f11d2b31b8233adf9,13035,Bean About Town,51.526994,-0.025039,,,,
46,532477c0498e0887dea4f9dc,13002,The Coffee Room,51.525635,-0.034751,8.4,157,48,41
46,56afb5ce498ef991e940afdf,13064,The Pizza Room,51.525477,-0.034664,7.9,50,12,14
46,61a110ee27c68712af487369,13031,Bun & Sum,51.526447,-0.024,,,,
46,4bcd85ab8920b7134ace9fdc,12072,Bow Police Station,51.527661,-0.023442,,,,
46,4ad09a7af964a520b1d820e3,13031,Greedy Cow,51.525319,-0.034578,7.5,155,66,40
46,4dffd1abc65b4967500146ea,13031,Original Taste,51.527482,-0.022636,6.3,9,3,4
46,4b5c4106f964a520c42829e3,13018,Wentworth Arms,51.524549,-0.033673,6.9,28,14,7
46,58baa5b0735a4d22f88e6a77,13034,Targa Green Cafe,51.53184,-0.026662,7.7,17,2,8
46,4ac518d1f964a520f6a620e3,16039,Mile End Park,51.522543,-0.033798,7.9,146,115,10
46,4c07ac0f8a81c9b6b98a2790,13018,The Little Driver,51.527811,-0.022526,6.1,12,17,3
47,5da31bef7932e500086dd468,13035,Ozone Coffee Roasters,51.532756,-0.060083,8.5,45,44,4
47,5112ad0be4b0b69295eb7dab,18065,Fight Zone London,51.532696,-0.061402,8.7,18,7,4
47,4eac7953cc21b06a5736bc9a,13018,Sebright Arms,51.532028,-0.063,8.1,369,176,49
47,5aabd608f62f2b3ee9b81670,17000,Craftndraft,51.531317,-0.069112,7.8,16,15,6
47,551b126e498eab0092184dbb,13009,The Natural Philosopher,51.532491,-0.058779,8.2,51,22,6
47,56788c36498e5a9e22f35a0d,13011,The Queen Adelaide,51.532422,-0.059096,7.8,46,8,2
47,56c0849bcd10e3e8d23bff8f,17056,Conservatory Archives,51.53255,-0.058651,8.1,17,15,1
47,55db3515498e5b474d37a7ad,13035,Hackney Coffee Company,51.532555,-0.058557,8.3,118,38,18
47,4b614fa7f964a520b80f2ae3,13034,Billy's Cafe,51.532272,-0.061202,6.1,11,6,3
47,5a29aace4b78c5531da5520b,13018,The Virgin Queen,51.5337,-0.064271,8.8,33,16,3
47,612f622fc3595c3ab1be8ed5,13034,Café Cecilia,51.534693,-0.060276,8.3,9,15,2
47,4d9f436535a9224b7ce74785,16009,Hackney Canal,51.533851,-0.058591,8.1,84,85,7
47,4bd2fad377b29c7447a38f82,13003,The Canteen Cafe,51.532354,-0.059412,6.6,14,8,7
47,58ef594262420b583a9f9771,13035,Nkora,51.532683,-0.056922,8.2,45,12,8
47,5b65d575175562002cb4ee90,13377,Love Shack,51.532341,-0.057313,8.2,18,25,5
47,4ac518cef964a5200ba620e3,11002,Hackney City Farm,51.531925,-0.066452,8.6,332,341,54
47,514a0834e4b05d081df5ae1b,13298,Shisha Garden Grill Restaurant,51.531416,-0.063373,6.5,37,11,6
47,51e82ed1498e871b66667c24,10039,The Pickle Factory,51.533136,-0.058844,6.8,50,24,4
47,56c07ea4cd101fc1b6494460,13035,The Canary,51.529475,-0.060892,7.5,14,5,6
47,58a85c44a370b94d5ab79cb4,13035,A Portuguese Love Affair,51.531103,-0.066677,8.6,51,16,9
48,4b472756f964a520072c26e3,13018,Carpenter's Arms,51.523994,-0.067254,8.6,229,93,50
48,52b47ed2498e43984ea0c7de,13018,The Kings Arms,51.525684,-0.065766,9.4,237,175,30
48,4acf3118f964a520afd220e3,16014,Spitalfields City Farm,51.52209,-0.067498,9.1,86,143,17
48,4ad0965af964a52098d820e3,13003,Sam's Cafe,51.526313,-0.065017,8.7,53,8,4
48,4ad09db8f964a520c7d820e3,13034,E. Pellicci,51.526441,-0.063382,8.7,220,100,69
48,5c2c9266b399f7002c6b054a,13035,Double Impresso,51.52663,-0.064,8.2,12,6,8
48,54d4d597498ea948f6083b4c,13035,Jonestown,51.526184,-0.067843,8.0,78,36,13
48,4b151e15f964a52074a823e3,13356,Tas Firin,51.525311,-0.07039,8.6,133,72,40
48,577793f9498e532e83a4efd4,13035,Holy Shot,51.52552,-0.070537,8.7,78,59,14
48,5c63270d5455b2002ccd7f8c,17061,La Fauxmagerie,51.523616,-0.070781,8.0,9,4,1
48,5299f8ab11d2209a709e1dd5,13003,Dark Sugars,51.523899,-0.071708,9.1,451,603,96
48,5de77c87894abb00086dbc86,13035,Coffee Matters,51.52552,-0.070537,8.2,12,9,3
48,4ace87abf964a5200fd120e3,13001,Beigel Shop,51.524438,-0.071746,8.8,202,136,56
48,511e7cd0e4b0eaecfc0f759c,13009,Well & Bucket,51.525332,-0.07111,8.4,537,227,89
48,4ac518bbf964a5200ca220e3,13001,Beigel Bake,51.524544,-0.071772,8.8,1693,876,394
48,4fdb7c38e4b0bdf181f52326,13034,Kahaila,51.523792,-0.071681,8.5,480,283,127
48,59c82e21bed4836f0e3c7744,17043,Nordic Poetry,51.525276,-0.071143,8.2,11,7,5
48,551fb4a5498e84ea41d201a3,13034,Bell Boi,51.523462,-0.071791,8.3,42,18,8
48,546364a0498e377f7891ec4e,17098,Flashback Records,51.525208,-0.07146,8.1,36,18,3
48,4bc2159f4cdfc9b63f839521,10026,Close-Up Cinema,51.523616,-0.071971,8.8,44,18,4
49,54416850498e5d4a85114ed3,13007,Grow,51.543711,-0.022349,8.0,72,33,13
49,4ff037c2e4b05cede06dcba8,13003,Crate Brewery,51.542967,-0.022071,9.3,1170,815,219
49,4fbe78b4e4b0a3912ddfb4b9,10000,The White Building,51.542967,-0.022071,8.8,34,41,5
49,5db6eac5e5f99900080387ab,13000,Silo,51.542967,-0.022071,8.6,19,27,5
49,5a873eac234724768417bc18,13006,Beer Merchants Tap,51.544554,-0.024034,9.1,106,307,14
49,55708461498e9d09a8d45f60,13003,Howling Hops Tank Bar,51.542787,-0.022455,9.3,320,331,50
49,5b25865597cf5a002c1fad7f,13025,Barge East,51.542505,-0.022719,8.7,49,42,7
49,55fd9dc2498e201b2bda26d5,13034,The Milk Float,51.544648,-0.025533,7.8,16,12,3
49,5ae309ddfd16bb002c7e737e,13338,Cornerstone,51.544054,-0.02553,8.7,48,42,16
49,5391e6f0498e085ff39b2c44,13029,The Crate Brewshed,51.543125,-0.023348,7.5,21,20,4
49,564f8906498e0083a0e6828c,10032,Mick's Garage,51.543262,-0.022715,7.3,49,16,5
49,5c145344c36588002cd2d807,10032,Studio 9294,51.544134,-0.022549,6.3,18,6,2
49,4e29e63ce4cd3bc166842640,10037,The Yard Theatre,51.542642,-0.023277,7.6,69,69,13
49,614e1d281c576300e711b7fd,13263,Rainbo,51.544502,-0.021592,,,,
49,57d00831cd10f1392199ab26,10039,White Post Cafe,51.542642,-0.023277,7.8,33,17,4
49,50d5c8b3e4b0f03113c68571,17068,German Deli,51.54259,-0.022026,6.8,29,11,7
49,5f7859c15481ad2b6bc394e0,13035,Clarnico Club,51.546477,-0.020936,,,,
49,64108ef4d56edd2548d78a05,12010,Staffordshire University London,51.54616,-0.021801,,,,
49,6026785e09cfe5629fb77bab,17029,Sainsbury's Local,51.544139,-0.023645,6.2,1,0,
49,527f931e11d2f7f0061926ac,13064,Natura,51.544396,-0.027519,8.1,78,23,20
50,4ac518bdf964a520bda220e3,13018,Best Western the Gables Hotel,51.524156,-0.109744,8.4,267,117,74
50,5c3e978dc530930039e733d9,13002,Great Bakery & Deli,51.524412,-0.110046,9.2,35,17,54
50,5c1bf9301cf2e1002cf6016c,17080,Quality Wines,51.524686,-0.109971,8.8,14,18,0
50,4ac518d6f964a52044a820e3,13383,Quality Chop House,51.524891,-0.110212,8.5,245,163,49
50,5ac4c2913d47911cdd1b7e52,13145,Great Grill House,51.52484,-0.110152,8.3,178,59,138
50,4f56124ce4b0861b328e9a5b,17068,Terroni of Clerkenwell,51.522132,-0.109051,8.0,72,34,17
50,54eda211498ecc627d0ace10,13199,Ngon Ngon,51.522153,-0.109771,8.0,98,40,24
50,612f825192373d40d5134a37,13000,Sessions Arts Club,51.522494,-0.105901,8.0,22,28,5
50,4ad3b472f964a520c7e520e3,13018,The Three Kings,51.523204,-0.105743,7.8,137,81,30
50,56a0dc0d498e446c3ac85153,13035,Koa,51.524305,-0.11121,8.1,29,25,3
50,4acdcd0ef964a52011cd20e3,17065,Exmouth Market,51.525863,-0.109071,8.7,408,251,73
50,4b7e8b1bf964a520eef12fe3,13355,Caravan,51.525546,-0.110089,8.6,1047,467,275
50,535e4530498e1cf1027f9f7c,13073,Granger & Co,51.523534,-0.104443,9.0,635,266,136
50,4c517319250dd13aa07d3c7d,13034,Brothers Cafe & Restaurant,51.521747,-0.110385,8.0,21,1,4
50,5db438898813f20007ff3b1b,13006,Mikkeller Brewpub London,51.525966,-0.109192,9.0,58,145,9
50,5a21b36151950e7abb200fda,13148,The Drunken Butler,51.523552,-0.111119,7.7,27,12,11
50,4debea52b3ad083a33d2bef3,13006,The Craft Beer Co,51.521242,-0.109593,8.8,553,844,102
50,4c7fc0941415b713dd39035d,13347,Morito,51.525812,-0.109011,8.4,402,143,108
50,54134a4f498e509e027082c7,13003,Bourne & Hollingsworth Buildings,51.525509,-0.107363,8.1,300,109,47
50,5901aefc9746172d9d0f6b42,13035,Attendant,51.521113,-0.110038,8.4,45,22,8
51,4ac518d5f964a520d3a720e3,13236,La Famiglia,51.48218,-0.180658,8.7,204,71,49
51,58c9a3039398ab7a1e025464,13021,The Bletchley,51.482001,-0.179851,7.1,44,14,7
51,4c5ece809b28d13a03345d70,17101,World's End Nurseries,51.482019,-0.179474,7.3,8,17,0
51,4c61b01a79d1e21e5153d415,17069,Co-op Food - Chelsea - Kings Road,51.481627,-0.180901,6.9,16,1,0
51,5f646c16ad8fc459a89f3085,13236,Mucci’s,51.482019,-0.179474,6.8,12,18,3
51,4d932d5e52ed224bfbbb16ac,13148,Medlar,51.483074,-0.177735,9.0,109,49,31
51,4ac518baf964a520eda120e3,13034,Mona Lisa Cafe & Restaurant,51.48268,-0.178066,7.4,28,6,8
51,4aede41bf964a520efcf21e3,10037,Chelsea Theatre,51.481633,-0.179616,5.8,8,19,2
51,5783bd70cd1018ed2a945c95,13297,Chicama,51.483346,-0.176564,8.1,84,29,15
51,4ac518bdf964a520e0a220e3,13022,Sporting Page,51.484591,-0.179364,8.4,65,37,11
51,4c9c5d1ad3c2b60c2417b7bc,13035,Lots Larder,51.479107,-0.182704,7.9,8,2,3
51,4d30e01c8ece8cfaef09c0a4,13236,Frantoio,51.482929,-0.177366,7.0,24,18,7
51,53dc9f2f498e62f1e98ce907,11027,Conosco,51.4801,-0.185763,,,,
51,5286831b11d2821390ce8b79,13000,Jak's,51.480285,-0.185285,8.3,381,99,56
51,543baa23498edc9274056d89,13059,Juicebaby,51.483636,-0.177303,7.5,55,23,21
51,4ac518c8f964a52085a520e3,10040,606 Club,51.478402,-0.181575,8.1,123,94,24
51,4b23fa7ef964a520425e24e3,13064,Rossopomodoro,51.485531,-0.181922,8.3,116,53,33
51,4ac518bcf964a52089a220e3,13018,The Chelsea Ram,51.479107,-0.182704,7.3,51,41,7
51,5a0ac00f9411f223d8e80bb6,13041,Chelsea Creperie,51.484998,-0.182885,7.7,21,19,9
51,5cfd0c92b6eedb002c9d7d27,13148,Côte Chelsea & Westminster,51.485577,-0.182076,7.5,1,,
52,4c8d2bb6ed3ab60ca7326e21,13177,Kolossi,51.515377,-0.174342,8.0,15,10,5
52,5af37589364d970039c2751c,13298,Paramount Lebanese Kitchen,51.515852,-0.174604,8.6,75,35,22
52,4bfe400bbf6576b04566aeb8,13027,Mimos Cafe,51.515172,-0.1741,7.0,82,67,23
52,570a1ff2498e59c7204d15bf,13035,Mihbaj Cafe,51.516075,-0.174468,8.6,228,113,73
52,5de677aeef2a4900077787d3,13035,Harrison’s Coffee,51.514255,-0.175207,8.7,13,23,4
52,4bb7695f6edc76b05522321c,13018,Sussex Arms,51.515074,-0.173885,6.9,64,80,9
52,4bd1842b41b9ef3bd302fce5,19010,Norfolk Square Gardens,51.516114,-0.17362,7.6,32,85,6
52,5b7188f4491be7003940d414,13035,Workshop Coffee Co,51.515754,-0.174388,7.5,36,56,7
52,4b1e0204f964a520cb1624e3,13032,Caffè Nero,51.514656,-0.175879,7.8,74,72,11
52,4c7a1f9597028cfa3663ddfe,13034,Sandro Sandwich Bar,51.515084,-0.175986,7.7,23,42,11
52,4b16e8f8f964a52055bf23e3,13003,The Frontline Club,51.516976,-0.172547,8.3,110,72,20
52,4b82eb42f964a52025ed30e3,13018,"The Victoria, Paddington",51.513467,-0.171197,8.9,383,309,71
52,4ca5bfe114c337048b8bb83b,13145,Chicken Cottage,51.516435,-0.1737,7.4,23,17,8
52,4ace02b8f964a520decd20e3,13018,The Pride of Paddington,51.515011,-0.176397,7.6,278,236,62
52,4b29d823f964a520ada324e3,17069,M&S Simply Food,51.516346,-0.176777,8.4,17,13,0
52,59541ffe8173cb530ee26212,13025,Cork & Bottle Wine Bar Paddington,51.514981,-0.175865,7.1,14,5,2
52,4ac518f8f964a520f4af20e3,16048,Hyde Park Stables,51.513142,-0.174691,8.4,47,86,12
52,5c926659e07550002c907e82,13043,Krispy Kreme,51.515959,-0.17463,6.9,0,1,
52,4e9f0cb555037bf9333eac73,13236,Villa Rosa,51.514951,-0.176525,7.7,16,30,4
52,4b82e9adf964a520c4ec30e3,13236,Bizzarro,51.514864,-0.177218,7.7,204,146,66
53,4cebd08ae1eeb60cdf67b5ae,13000,Rochelle Canteen,51.525784,-0.074223,8.7,160,88,35
53,4c43004cff711b8d77491405,16026,Arnold Circus,51.526075,-0.074961,8.2,68,116,10
53,4ac518ebf964a5204dac20e3,17043,Ally Capellino,51.526349,-0.076077,8.0,14,13,5
53,4ce010073644a093d2c5559f,17085,Labour and Wait,51.524745,-0.073299,9.1,158,69,18
53,610fb1d4a15e586df5606aab,13002,Jolene Bakery Redchurch Street,51.524604,-0.074026,8.9,24,37,2
53,51a62209454ae7b27328f944,13236,Burro e Salvia,51.52436,-0.074632,9.0,191,120,62
53,505f0968e4b008dd84502696,13035,Paper & Cup,51.526207,-0.076804,8.4,266,113,62
53,4ae46ab4f964a520779a21e3,13000,Franze & Evans Cafe Shoreditch,51.524835,-0.072511,8.1,361,200,104
53,54f1e73f498ec9c89ed459bd,17030,Le Labo,51.524582,-0.074497,8.2,17,6,3
53,4ca4e7f29324236a6786f0b4,13034,Allpress Espresso Bar,51.524321,-0.074289,8.2,582,336,140
53,56cd8aa7cd100886b393e388,13009,The Cocktail Trading Co,51.524352,-0.072439,8.5,136,76,25
53,5b6c1f003af988002cb1cedb,13006,Mikkeller Bar London,51.527341,-0.076847,8.8,125,334,16
53,534fce3a498e8489d9f9132a,13036,T2 Tea,51.524574,-0.074685,8.1,75,45,20
53,4b0ff0fef964a520866623e3,17119,Brick Lane Bikes,51.524587,-0.072021,8.2,54,51,13
53,4ac518e9f964a520d2ab20e3,10000,Rich Mix Cultural Enterprises,51.524313,-0.073287,8.5,467,329,53
53,511e7cd0e4b0eaecfc0f759c,13009,Well & Bucket,51.525332,-0.07111,8.4,537,227,89
53,59c82e21bed4836f0e3c7744,17043,Nordic Poetry,51.525276,-0.071143,8.2,11,7,5
53,4ac518bbf964a5200ca220e3,13001,Beigel Bake,51.524544,-0.071772,8.8,1693,876,394
53,557d74af498eee542457e7fa,17052,Pam Pam,51.525096,-0.071528,8.0,9,1,1
53,55d85409498e1d9947d10ce4,17043,Nudie Jeans Repair Shop,51.524471,-0.075755,8.4,14,8,2
54,5545ef03498e4078cb0a0a8a,10015,clueQuest - the Live Escape Game,51.536264,-0.116942,9.4,105,24,9
54,4ac518cdf964a520eba520e3,10030,London Canal Museum,51.534276,-0.120167,8.5,48,92,46
54,4eb82717d3e3644ca75c9559,13098,Little Georgia,51.534252,-0.111295,8.1,166,70,36
54,5765a852498e4c55fbd7155e,13302,Liman Restaurant,51.533495,-0.111298,8.7,81,53,19
54,5c4764f0dab4b1002e31dfd2,13031,Beer + Burger,51.535952,-0.122537,8.3,65,167,12
